EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,Mean_In_Time,Mean_Out_Time,Mean_Duration_Hours,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married
3766,4.0,1.0,1.0,40,2,3,1,2,-0.3671485113219225,3.0,15,8,1,15.0,3,5,1,0,4,3,9.978055555555555,17.54388888888889,7.565833333333333,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3767,4.0,3.0,3.0,34,2,3,1,2,-0.7829692327641383,1.0,13,8,1,10.0,2,10,8,6,3,3,9.979444444444445,20.234166666666667,10.254719991075413,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3768,4.0,3.0,1.0,31,29,3,1,2,-0.8473502642393511,1.0,14,8,0,7.0,3,7,7,7,2,3,10.011111111111111,16.415,6.403678045515395,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,3.0,4.0,3.0,50,6,3,1,1,-0.8841090709892251,1.0,12,8,1,32.0,2,32,13,9,2,3,9.968055555555555,19.941111111111113,9.97295292280232,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3770,2.0,3.0,3.0,34,25,5,1,1,-0.49059860797901367,0.0,17,8,2,12.0,3,11,5,7,3,3,9.989722222222222,20.442777777777778,10.452974118697009,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3771,3.0,2.0,3.0,42,1,3,1,1,0.8886003204223268,4.0,11,8,3,4.0,2,1,0,0,3,3,9.999166666666666,16.606944444444444,6.607658411423472,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3772,1.0,4.0,3.0,37,2,2,1,1,-0.9521022395439053,1.0,12,8,0,10.0,1,10,3,7,3,3,10.005833333333333,17.948611111111113,7.942937304774654,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3773,3.0,1.0,3.0,29,1,3,1,1,-0.8900584732377597,3.0,13,8,0,9.0,5,7,0,7,4,3,10.000277777777777,16.233333333333334,6.2330633645693885,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3774,4.0,2.0,3.0,33,1,1,1,1,-0.47742493157154436,1.0,13,8,3,5.0,1,5,0,2,3,3,9.97888888888889,17.160555555555554,7.181791610887996,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3775,4.0,4.0,3.0,45,3,3,1,3,-0.6210605001433063,4.0,20,8,1,8.0,1,5,0,3,2,4,9.993055555555555,16.045833333333334,6.052718652387327,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3776,4.0,4.0,1.0,42,1,4,1,2,-0.7098765765678572,2.0,17,8,2,24.0,1,20,13,9,3,3,10.024166666666668,18.096944444444443,8.072775546630968,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
3777,1.0,1.0,4.0,40,10,1,1,1,0.004476650559751305,0.0,13,8,1,9.0,2,8,7,1,4,3,10.001111111111111,16.333888888888886,6.332791164658635,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3778,2.0,3.0,3.0,33,9,3,1,2,-0.765758461973735,1.0,17,8,0,15.0,3,15,5,7,2,3,10.015555555555556,20.544444444444448,10.528985943775101,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3779,3.0,3.0,3.0,40,5,5,1,1,-0.27025824613150323,1.0,12,8,2,21.0,4,21,7,7,3,3,9.963888888888889,18.2775,8.31355421686747,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3780,3.0,1.0,3.0,24,10,2,1,1,-0.8811343698649579,0.0,13,8,0,2.0,5,1,0,0,3,3,10.020833333333334,16.150277777777777,6.129493529674253,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3781,4.0,4.0,3.0,40,7,3,1,1,-0.7867938484953392,3.0,12,8,2,8.0,0,2,2,2,2,3,9.9925,18.268055555555556,8.275396028558678,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3782,1.0,2.0,3.0,45,4,3,1,3,1.133163248567442,1.0,22,8,0,10.0,2,10,7,7,4,4,9.989722222222222,16.60888888888889,6.619200133868809,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3783,2.0,3.0,3.0,35,10,1,1,1,0.9349206665002027,0.0,11,8,0,6.0,3,5,4,2,4,3,10.010555555555555,17.782777777777778,7.772318161535029,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3784,4.0,2.0,3.0,32,22,4,1,1,-0.7500350417454652,3.0,22,8,0,12.0,0,7,2,5,4,4,9.975555555555555,17.264166666666668,7.288421463632307,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
3785,3.0,4.0,2.0,36,9,3,1,4,1.651398680145145,3.0,18,8,1,7.0,5,3,1,2,2,3,9.999444444444444,19.08,9.080605756358768,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3786,3.0,3.0,3.0,48,12,4,1,1,-0.19992781240775595,8.0,13,8,1,18.0,2,8,7,7,3,3,9.95111111111111,17.840555555555554,7.889386434627399,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3787,3.0,3.0,2.0,29,23,4,1,2,-0.4177184304344659,6.0,18,8,1,5.0,5,1,0,0,4,3,10.010833333333334,17.7425,7.73142458723784,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3788,1.0,1.0,1.0,33,9,1,1,1,0.24202778319766513,2.0,20,8,1,8.0,2,2,2,2,2,4,10.027222222222223,17.1175,7.090255466309683,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3789,2.0,1.0,3.0,30,1,3,1,3,2.4267332803202324,1.0,13,8,2,10.0,2,10,6,7,3,3,10.01388888888889,17.354444444444447,7.340344712182062,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3790,3.0,3.0,3.0,38,9,3,1,1,-0.2759951697283044,3.0,13,8,1,10.0,2,6,1,2,3,3,10.014444444444445,16.916666666666668,6.902302543507363,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3791,4.0,1.0,3.0,35,7,2,1,1,-0.8979201833518945,1.0,12,8,1,3.0,2,3,1,2,3,3,9.973055555555556,16.77361111111111,6.800489736724677,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3792,3.0,2.0,3.0,30,14,3,1,5,-0.787856241754006,3.0,13,8,0,9.0,4,4,1,3,3,3,9.986388888888888,16.525277777777777,6.538713743864347,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
3793,1.0,1.0,3.0,35,2,3,1,1,-0.8437381271598837,1.0,13,8,0,1.0,2,1,0,0,1,3,10.005277777777778,19.665,9.659803659080767,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3794,3.0,4.0,3.0,53,19,3,1,2,-0.8380012035630826,0.0,25,8,0,34.0,2,33,1,9,3,4,9.981666666666667,16.481666666666666,6.499992190986167,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3795,3.0,2.0,3.0,38,2,3,1,3,-0.3388888506413835,4.0,19,8,1,7.0,3,5,1,4,2,3,10.006388888888889,17.566944444444445,7.560470771976796,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3796,4.0,1.0,2.0,32,10,4,1,5,-0.8760348822233569,4.0,13,8,0,9.0,5,6,1,2,3,3,10.016944444444444,17.36888888888889,7.351836233824185,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3797,3.0,1.0,2.0,48,2,5,1,1,-0.3692732978392562,8.0,12,8,1,10.0,4,8,7,6,3,3,9.98611111111111,17.065555555555555,7.079397590361446,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3798,1.0,4.0,1.0,34,3,3,1,2,-0.947427709205771,1.0,11,8,0,1.0,2,1,0,0,3,3,9.989166666666666,17.348888888888887,7.359862784471218,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3799,3.0,4.0,3.0,55,11,1,1,1,-0.8095290642308103,1.0,18,8,0,36.0,6,36,2,13,2,3,10.000833333333333,16.41444444444444,6.413400267737617,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3800,2.0,4.0,2.0,34,2,2,1,2,0.017650326967220586,9.0,18,8,1,9.0,3,2,2,1,3,3,10.021666666666668,16.148333333333333,6.126624274877287,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3801,1.0,4.0,3.0,26,4,3,1,1,-0.6818293945390517,1.0,11,8,0,1.0,6,1,0,0,3,3,10.00388888888889,17.22861111111111,7.224757920571173,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3802,3.0,2.0,3.0,38,14,2,1,1,-0.49548561696888127,0.0,23,8,0,10.0,4,9,7,7,4,4,10.011111111111111,17.043333333333337,7.032026996876395,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3803,2.0,2.0,4.0,38,2,3,1,1,-0.7914683788334734,2.0,13,8,0,8.0,5,3,1,2,2,3,9.9925,17.19472222222222,7.202185408299867,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3804,2.0,3.0,3.0,36,1,3,1,1,-0.876672318178557,6.0,13,8,2,15.0,3,1,0,0,3,3,10.0025,17.375833333333333,7.373363453815261,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3805,2.0,1.0,3.0,29,10,3,1,1,-0.8709353945817558,1.0,17,8,0,10.0,3,10,1,5,2,3,10.009722222222223,17.985,7.975295626952253,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3806,1.0,3.0,3.0,35,12,2,1,2,-0.8892085586308262,3.0,19,8,0,10.0,4,5,0,4,4,3,9.98,19.09861111111111,9.118644578313253,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3807,4.0,3.0,3.0,39,2,2,1,1,-0.9550769406681725,2.0,12,8,0,11.0,3,7,7,6,3,3,9.962499999999999,17.751666666666665,7.788927933958054,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3808,1.0,4.0,4.0,29,5,1,1,1,-0.05501737192559384,1.0,22,8,0,6.0,3,6,1,3,3,4,9.985277777777776,16.771944444444443,6.786823962516733,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3809,3.0,3.0,3.0,50,4,2,1,1,-0.7870063271470725,4.0,12,8,1,27.0,0,1,0,0,1,3,9.982777777777779,19.30777777777778,9.324827086122266,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3810,4.0,3.0,3.0,23,7,2,1,3,0.8603406597417879,2.0,11,8,0,4.0,2,2,2,2,3,3,10.036111111111111,16.71333333333333,6.677343819723339,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3811,1.0,1.0,3.0,36,21,3,1,2,-0.886871293461759,3.0,15,8,0,9.0,2,3,0,2,3,3,10.001666666666667,19.090277777777775,9.088668005354753,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3812,4.0,4.0,3.0,42,8,2,1,5,-0.5288447652910212,8.0,13,8,1,24.0,3,1,0,1,3,3,9.980833333333333,16.04638888888889,6.065783132530121,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3813,2.0,3.0,2.0,35,4,3,1,2,0.1912453854333884,1.0,12,8,1,10.0,4,10,6,8,3,3,10.009444444444444,16.448333333333334,6.4388821954484605,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3814,4.0,3.0,2.0,34,25,1,1,1,-0.9017447990830952,1.0,14,8,0,8.0,2,8,7,7,3,3,10.004166666666666,16.02138888888889,6.017166443551986,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3815,4.0,1.0,3.0,40,1,4,1,2,0.09116794046696852,1.0,13,8,0,5.0,5,5,1,2,3,3,10.034444444444444,16.50888888888889,6.474510263275324,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3816,4.0,2.0,3.0,43,1,1,1,1,-0.3877589405400599,5.0,25,8,1,8.0,0,6,0,2,4,4,10.015,16.98777777777778,6.972704149933066,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3817,3.0,4.0,2.0,35,6,3,1,3,1.5041509744939159,1.0,17,8,1,1.0,3,1,0,1,2,3,9.996388888888887,17.25583333333333,7.259539268183846,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3818,4.0,1.0,1.0,46,12,4,1,1,-0.8862338575065589,1.0,11,8,0,27.0,2,26,0,12,3,3,9.985,16.590833333333332,6.605917001338689,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3819,3.0,2.0,3.0,28,1,3,1,2,-0.8690230867161555,1.0,16,8,1,10.0,2,1,0,0,3,3,10.013055555555555,18.34861111111111,8.335557786702365,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3820,2.0,3.0,2.0,22,17,2,1,3,0.6803712417236188,1.0,18,8,2,4.0,3,4,1,3,2,3,9.993055555555555,18.712777777777777,8.719696564033914,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
3821,2.0,3.0,3.0,50,3,3,1,2,-0.4693507428056761,2.0,20,8,0,32.0,2,30,12,13,2,4,10.003333333333334,19.358611111111113,9.355147255689426,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
3822,2.0,4.0,3.0,32,3,2,1,3,-0.3786223585155248,3.0,14,8,1,6.0,3,3,0,2,3,3,9.978333333333333,16.32472222222222,6.346374386434627,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3823,2.0,4.0,2.0,44,10,3,1,3,-0.8465003496324176,0.0,21,8,2,23.0,2,22,1,10,3,4,10.000277777777777,18.774166666666666,8.774151048639,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3824,2.0,2.0,2.0,30,4,3,1,1,-0.9310668530223011,1.0,13,8,1,6.0,2,6,1,1,3,3,9.994166666666667,16.62611111111111,6.631809460062472,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3825,3.0,1.0,3.0,45,29,2,1,2,-0.7500350417454652,1.0,12,8,0,10.0,2,10,1,4,3,3,9.974722222222223,18.823888888888888,8.848939089692102,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3826,1.0,1.0,3.0,45,2,4,1,2,-0.1376715674498769,1.0,14,8,1,10.0,3,10,4,5,2,3,10.015833333333333,17.84361111111111,7.8279897367246765,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3827,4.0,1.0,3.0,31,7,3,1,2,-0.6131987900291713,7.0,21,8,1,10.0,5,5,0,3,3,4,9.974722222222223,17.179444444444446,7.204687639446676,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3828,3.0,3.0,3.0,36,18,1,1,2,0.047184859558159785,9.0,17,8,1,7.0,3,3,1,1,3,3,9.988055555555555,20.67388888888889,10.68574297188755,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3829,3.0,4.0,3.0,34,28,4,1,5,0.8121080057983117,1.0,11,8,1,9.0,3,9,7,2,2,3,9.982777777777779,16.142222222222223,6.159463409192324,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3830,3.0,1.0,2.0,49,1,4,1,3,0.0947800775464359,1.0,14,8,1,10.0,2,9,1,4,3,3,9.999722222222221,17.30138888888889,7.301783801874164,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3831,2.0,1.0,3.0,39,6,2,1,3,0.8724519428905904,2.0,17,8,1,10.0,2,7,7,7,3,3,9.955277777777777,16.560833333333335,6.605664881749219,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3832,4.0,1.0,3.0,27,2,1,1,4,-0.43684150909046965,1.0,13,8,0,7.0,4,7,0,7,3,3,9.975555555555555,16.10777777777778,6.132232262382864,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3833,2.0,1.0,3.0,35,2,3,1,2,-0.9234176215598996,1.0,25,8,0,16.0,1,16,1,10,2,4,10.019722222222223,17.58277777777778,7.563140339134315,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3834,2.0,1.0,2.0,28,23,3,1,3,-0.4041197967235298,0.0,15,8,2,6.0,2,5,0,0,3,3,10.001111111111111,17.387777777777778,7.386641008478358,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3835,3.0,4.0,3.0,21,3,1,1,1,2.2514383926401975,1.0,14,8,1,3.0,2,2,2,2,3,3,9.994166666666667,17.865555555555556,7.8713208389112,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3836,2.0,4.0,4.0,18,3,5,1,1,-0.8549994957017527,1.0,12,8,1,0.0,2,0,0,0,2,3,10.014444444444445,18.349722222222223,8.335273315484159,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3837,4.0,3.0,3.0,47,25,4,1,2,1.773998862195303,3.0,19,8,3,27.0,3,5,1,0,2,3,9.989166666666666,16.078888888888887,6.089480142793396,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
3838,3.0,3.0,3.0,39,2,4,1,1,0.16171085284244918,0.0,17,8,0,11.0,5,10,0,7,3,3,9.993611111111111,16.90111111111111,6.907247880410531,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3839,1.0,3.0,3.0,40,22,1,1,1,-0.1778300326274849,1.0,14,8,1,18.0,2,18,14,12,3,3,10.017777777777779,17.564444444444444,7.546558456046408,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3840,3.0,3.0,3.0,35,29,3,1,2,0.2804864191614061,1.0,13,8,1,15.0,3,14,2,9,3,3,9.973888888888888,16.245555555555555,6.271576305220884,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3841,3.0,3.0,2.0,37,29,4,1,1,0.2925977023102085,3.0,12,8,1,9.0,2,4,0,2,4,3,10.016111111111112,17.993055555555557,7.976904283801875,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3842,1.0,3.0,1.0,39,2,3,1,2,1.4217092576213661,0.0,11,8,0,10.0,2,9,3,8,3,3,10.008888888888889,16.685,6.675937081659973,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3843,4.0,4.0,3.0,45,28,3,1,2,-0.30510474501577683,1.0,11,8,2,10.0,3,10,3,9,2,3,10.018055555555556,17.273055555555555,7.255013386880856,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3844,4.0,3.0,4.0,38,2,4,1,3,-0.3025550011949763,3.0,11,8,0,10.0,3,5,0,2,3,3,9.973055555555556,19.442222222222224,9.469261490406069,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3845,4.0,1.0,3.0,35,2,3,1,3,-0.888571122675626,9.0,12,8,1,15.0,0,13,6,0,3,3,10.006666666666666,16.03777777777778,6.0310943775100405,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3846,2.0,2.0,1.0,37,22,3,1,2,2.324743527488212,1.0,14,8,0,8.0,4,8,7,7,3,3,10.016666666666667,17.93638888888889,7.919705488621151,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3847,3.0,4.0,2.0,40,8,3,1,2,-0.8709353945817558,6.0,17,8,0,18.0,2,4,3,3,2,3,9.99611111111111,19.090833333333332,9.09467202141901,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3848,1.0,4.0,3.0,44,2,2,1,1,-0.6482577675651783,4.0,11,8,1,14.0,2,10,0,2,2,3,9.987777777777778,18.588055555555556,8.600321285140563,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3849,3.0,4.0,3.0,48,10,4,1,3,-0.8994075339140282,2.0,14,8,3,23.0,2,2,2,2,3,3,10.014722222222222,17.099166666666665,7.084622936189201,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3850,1.0,4.0,2.0,35,9,3,1,2,2.31518198816021,6.0,12,8,0,7.0,3,2,2,2,1,3,10.028333333333334,20.593333333333334,10.565049085229807,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3851,1.0,4.0,3.0,24,15,3,1,2,-0.21565123263602573,1.0,22,8,1,6.0,6,6,1,3,3,4,9.997499999999999,18.63277777777778,8.63510374832664,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3852,2.0,3.0,3.0,27,10,4,1,3,2.744388864661629,7.0,14,8,1,5.0,2,3,0,2,1,3,9.986388888888888,17.1725,7.186064257028113,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3853,4.0,4.0,2.0,27,7,3,1,1,-0.784456583326272,2.0,20,8,0,6.0,3,4,1,2,3,4,10.000277777777777,16.431944444444447,6.431672244533691,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3854,1.0,1.0,1.0,40,16,4,1,1,-0.6097991316014373,3.0,16,8,2,10.0,0,4,0,3,3,3,10.030555555555557,20.398888888888887,10.368410307898259,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3855,3.0,3.0,3.0,29,20,1,1,2,-0.4971854461827483,9.0,15,8,1,8.0,4,5,1,4,2,3,9.99472222222222,17.247222222222224,7.252363900044623,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3856,2.0,1.0,3.0,36,23,3,1,3,-0.928729587853234,4.0,20,8,0,9.0,1,3,0,2,2,4,9.997499999999999,17.816666666666666,7.819166666666667,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3857,4.0,3.0,3.0,25,5,1,1,4,1.5872301273216658,1.0,14,8,0,7.0,3,7,0,7,2,3,9.982222222222223,16.084166666666665,6.102088353413655,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3858,4.0,2.0,3.0,39,10,3,1,2,-0.8114413720964107,4.0,12,8,0,7.0,2,5,1,0,3,3,9.998888888888889,16.78611111111111,6.787321508255244,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3859,1.0,2.0,3.0,49,4,2,1,2,0.9225969046996669,3.0,24,8,0,27.0,4,4,1,2,2,4,9.989166666666666,17.744722222222222,7.755583444890674,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3860,4.0,1.0,3.0,50,2,2,1,3,-0.4517150147118059,5.0,12,8,1,19.0,2,14,1,11,2,3,9.989999999999998,17.769166666666667,7.779024988844267,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3861,3.0,3.0,3.0,20,18,4,1,2,-0.586426479910766,1.0,13,8,1,2.0,2,2,2,2,3,3,9.979444444444445,16.604722222222225,6.625500892458724,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3862,4.0,2.0,3.0,34,10,3,1,3,-0.500372625958749,1.0,11,8,0,11.0,3,11,7,9,3,3,9.955555555555556,17.62638888888889,7.67091030789826,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3863,1.0,2.0,3.0,36,1,3,1,2,-1.158419010377013,2.0,14,8,0,15.0,2,4,1,3,3,3,10.016111111111112,16.07138888888889,6.055467425256581,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,3.0,3.0,3.0,49,6,2,1,2,0.9000741676159292,2.0,11,8,3,30.0,3,15,2,12,3,3,10.010555555555555,18.45611111111111,8.445487505577868,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3865,4.0,3.0,3.0,36,8,4,1,4,0.8254941608575144,0.0,14,8,0,4.0,2,3,1,2,3,3,10.010277777777778,17.925555555555558,7.915303435966086,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3866,4.0,1.0,3.0,36,2,2,1,2,1.0439222148394243,6.0,16,8,0,13.0,2,5,0,4,3,3,9.984444444444444,16.33972222222222,6.355158411423472,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3867,2.0,3.0,3.0,54,24,3,1,1,-0.8292895788420143,3.0,14,8,0,36.0,5,10,4,7,3,3,9.970277777777778,17.509722222222223,7.53940093708166,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3868,3.0,3.0,3.0,43,2,4,1,1,-0.8671107788505551,1.0,11,8,1,14.0,2,14,6,11,3,3,10.000555555555556,17.579444444444444,7.5788442659527,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3869,4.0,4.0,4.0,35,17,4,1,1,-0.21905089106375975,3.0,11,8,1,13.0,3,11,6,7,2,3,10.004166666666666,18.31638888888889,8.31222891566265,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3870,4.0,4.0,4.0,38,19,2,1,2,-0.8609488979502872,7.0,12,8,1,19.0,3,13,2,9,3,3,10.00388888888889,17.18027777777778,7.176435742971887,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3871,1.0,2.0,2.0,29,1,2,1,2,-0.4808245899992784,1.0,14,8,0,10.0,2,10,0,9,2,3,10.004722222222222,20.404166666666665,10.39954484605087,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3872,4.0,4.0,3.0,33,7,3,1,5,0.9553186170666068,1.0,18,8,3,6.0,3,6,0,4,2,3,10.018333333333334,16.406388888888888,6.3881704596162425,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
3873,4.0,2.0,2.0,32,5,4,1,5,-0.31870337872671284,0.0,13,8,0,10.0,5,9,1,6,3,3,10.01388888888889,16.634722222222223,6.62088911200357,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3874,1.0,4.0,3.0,31,28,4,1,2,1.3256689070378802,1.0,11,8,0,10.0,4,10,0,2,2,3,10.0075,17.369444444444444,7.361728023203927,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
